Name,Index,Offset,IoType,Unit,Item,Action,DataType,IsAorB,IsSubscription,Default,Min,Max,Timeout,AlarmCode,ExeCmd,ActuatorId,SimCmd,Options,Desc
yINSPECTIONX3HomeAcc2nd,2,0,1,INSPECTION,X3,HomeAcc2nd,1,0,0,0,0,0,0,0,HomeAcc2nd,0,,,Home 2nd Acceleration Buffer  Write Only
yINSPECTIONX3HomeDec1st,2,0,1,INSPECTION,X3,HomeDec1st,1,0,0,0,0,0,0,0,HomeDec1st,0,,,Home 1st Acceleration Buffer  Write Only
yINSPECTIONX3HomeDec2nd,2,0,1,INSPECTION,X3,HomeDec2nd,1,0,0,0,0,0,0,0,HomeDec2nd,0,,,Home 2nd Acceleration Buffer  Write Only
xINSPECTIONX3HomeVelocity,2,0,0,INSPECTION,X3,HomeVelocity,1,0,1,0,0,0,0,0,AxmHomeGetVel,0,,,Current Home Velocity & Accel Values
xINSPECTIONX3HomeVel1st,2,0,0,INSPECTION,X3,HomeVel1st,1,0,1,0,0,0,0,0,HomeVel1st,0,,,Current Home 1st Velocity Value
xINSPECTIONX3HomeVel2nd,2,0,0,INSPECTION,X3,HomeVel2nd,1,0,1,0,0,0,0,0,HomeVel2nd,0,,,Current Home 2nf Velocity Value
xINSPECTIONX3HomeVel3rd,2,0,0,INSPECTION,X3,HomeVel3rd,1,0,1,0,0,0,0,0,HomeVel3rd,0,,,Current Home 3rd Velocity Value
xINSPECTIONX3HomeVel4th,2,0,0,INSPECTION,X3,HomeVel4th,1,0,1,0,0,0,0,0,HomeVel4th,0,,,Current Home 4th Velocity Value
xINSPECTIONX3HomeAcc1st,2,0,0,INSPECTION,X3,HomeAcc1st,1,0,1,0,0,0,0,0,HomeAcc1st,0,,,Current Home 1st Acceleration Value
xINSPECTIONX3HomeAcc2nd,2,0,0,INSPECTION,X3,HomeAcc2nd,1,0,1,0,0,0,0,0,HomeAcc2nd,0,,,Current Home 2nd Acceleration Value
xINSPECTIONX3HomeDec1st,2,0,0,INSPECTION,X3,HomeDec1st,1,0,1,0,0,0,0,0,HomeDec1st,0,,,Current Home 1st Acceleration Value
xINSPECTIONX3HomeDec2nd,2,0,0,INSPECTION,X3,HomeDec2nd,1,0,1,0,0,0,0,0,HomeDec2nd,0,,,Current Home 2nd Acceleration Value
yINSPECTIONX3JogVelocity,2,0,1,INSPECTION,X3,JogVelocity,1,0,0,0,0,0,0,0,AxmMoveVel,0,,,Jog Velocity Set Command (Move)
yINSPECTIONX3JogAccel,2,0,1,INSPECTION,X3,JogAccel,1,0,0,0,0,0,0,0,JogAccel,0,,,Jog Acceleration Buffer
yINSPECTIONX3JogDecel,2,0,1,INSPECTION,X3,JogDecel,1,0,0,0,0,0,0,0,JogDecel,0,,,Jog Deceleration Buffer
xINSPECTIONX3JogVelocity,2,0,0,INSPECTION,X3,JogVelocity,1,0,1,0,0,0,0,0,JogVelocity,0,,,Current Jog Velocity Value
xINSPECTIONX3JogAccel,2,0,0,INSPECTION,X3,JogAccel,1,0,1,0,0,0,0,0,JogAccel,0,,,Current Jog Acceleration Value
xINSPECTIONX3JogDecel,2,0,0,INSPECTION,X3,JogDecel,1,0,1,0,0,0,0,0,JogDecel,0,,,Current Jog Deceleration Value
yINSPECTIONX3JogVelocity2nd,2,0,1,INSPECTION,X3,JogVelocity2nd,1,0,0,0,0,0,0,0,AxmMoveVel,0,,,Jog Velocity Set Command (Move)
yINSPECTIONX3JogAccel2nd,2,0,1,INSPECTION,X3,JogAccel2nd,1,0,0,0,0,0,0,0,JogAccel2nd,0,,,Jog Acceleration Buffer
yINSPECTIONX3JogDecel2nd,2,0,1,INSPECTION,X3,JogDecel2nd,1,0,0,0,0,0,0,0,JogDecel2nd,0,,,Jog Deceleration Buffer
xINSPECTIONX3JogVelocity2nd,2,0,0,INSPECTION,X3,JogVelocity2nd,1,0,1,0,0,0,0,0,JogVelocity2nd,0,,,Current Jog Velocity Value
xINSPECTIONX3JogAccel2nd,2,0,0,INSPECTION,X3,JogAccel2nd,1,0,1,0,0,0,0,0,JogAccel2nd,0,,,Current Jog Acceleration Value
xINSPECTIONX3JogDecel2nd,2,0,0,INSPECTION,X3,JogDecel2nd,1,0,1,0,0,0,0,0,JogDecel2nd,0,,,Current Jog Deceleration Value
yOutShuttleX10ServoOn,10,0,1,OutShuttle,X10,ServoOn,0,0,0,1,0,1,0,0,AxmSignalServoOn,1,xOutShuttleX10ServoOn/0/0/0/0,,Servo On Command
xOutShuttleX10ServoOn,10,0,0,OutShuttle,X10,ServoOn,0,0,1,0,0,1,0,0,AxmSignalIsServoOn,0,,,Servo On Status
yOutShuttleX10AlarmReset,10,0,1,OutShuttle,X10,AlarmReset,0,0,0,0,0,0,0,0,AxmSignalServoAlarmReset,0,,,Alarm Reset Command
xOutShuttleX10AlarmStatus,10,0,0,OutShuttle,X10,AlarmStatus,0,0,1,0,0,0,0,0,AxmSignalReadServoAlarm,0,,,Alarm Status
xOutShuttleX10AlarmCode,10,0,0,OutShuttle,X10,AlarmCode,1,0,1,0,0,0,0,0,AxmSignalReadServoAlarmCode,0,,,Alarm Code
yOutShuttleX10Homing,10,0,1,OutShuttle,X10,Homing,0,0,0,0,0,0,0,0,AxmHomeSetStart,0,,,Homing Command
xOutShuttleX10HomingStatus,10,0,0,OutShuttle,X10,HomingStatus,1,0,1,0,0,0,0,0,AxmHomeGetResult,0,,,Homing Status
yOutShuttleX10PosMatch,10,0,1,OutShuttle,X10,PosMatch,1,0,0,0,0,0,0,0,AxmStatusSetPosMatch,0,,,Position Matching (Zero Reset)
yOutShuttleX10Stop,10,0,1,OutShuttle,X10,Stop,1,0,0,0,0,0,0,0,AxmMoveStop,0,,,Move Stop Command
xOutShuttleX10StopStatus,10,0,0,OutShuttle,X10,StopStatus,0,0,1,0,0,0,0,0,AxmStatusReadStop,0,,,Move Stop Status
yOutShuttleX10EStop,10,0,1,OutShuttle,X10,EStop,1,0,0,0,0,0,0,0,AxmMoveEStop,0,,,Move Sstop Command
yOutShuttleX10SStop,10,0,1,OutShuttle,X10,SStop,0,0,0,0,0,0,0,0,AxmMoveSStop,0,,,Move Estop Command
xOutShuttleX10PositiveLimit,10,0,0,OutShuttle,X10,PositiveLimit,0,0,1,0,0,0,0,0,AxmSignalReadLimitP,0,,,Plus Limit Sensor Status
xOutShuttleX10Home,10,0,0,OutShuttle,X10,Home,0,0,1,0,0,0,0,0,AxmHomeReadSignal,0,,,Home Sensor Status
xOutShuttleX10NegativeLimit,10,0,0,OutShuttle,X10,NegativeLimit,0,0,1,0,0,0,0,0,AxmSignalReadLimitN,0,,,Minus Limit Sensor Status
yOutShuttleX10InposEnable,10,0,1,OutShuttle,X10,InposEnable,1,0,0,0,0,0,0,0,AxmSignalSetInpos,0,,,Inposition Enable Set Command
xOutShuttleX10InposEnable,10,0,0,OutShuttle,X10,InposEnable,1,0,1,0,0,0,0,0,AxmSignalGetInpos,0,,,Low=0; High=1; Unused=2; Used=3
yOutShuttleX10InposRange,10,0,1,OutShuttle,X10,InposRange,1,0,0,0,0,0,0,0,AxmSignalSetInposRange,0,,,Inposition Range Set
xOutShuttleX10InposRange,10,0,0,OutShuttle,X10,InposRange,1,0,1,0,0,0,0,0,AxmSignalGetInposRange,0,,,Inposition Range Value
xOutShuttleX10Inpos,10,0,0,OutShuttle,X10,Inpos,0,0,1,0,0,0,0,0,AxmSignalReadInpos,0,,,Inposition Status
xOutShuttleX10Busy,10,0,0,OutShuttle,X10,Busy,0,0,1,0,0,0,0,0,AxmSignalReadInpos,0,,,Motion Busy Status
yOutShuttleX10MoveMode,10,0,1,OutShuttle,X10,MoveMode,0,0,0,0,0,0,0,0,AxmMotSetAbsRelMode,0,,,Move Mode Set Command
xOutShuttleX10MoveMode,10,0,0,OutShuttle,X10,MoveMode,0,0,1,0,0,0,0,0,AxmMotGetAbsRelMode,0,,,Move Mode Status ABS=0; REL=1;
yOutShuttleX10Move,10,0,1,OutShuttle,X10,Move,1,0,0,0,0,0,0,0,AxmMoveStartPos,0,,,Move Command
xOutShuttleX10Command,10,0,0,OutShuttle,X10,Command,1,0,1,0,0,0,0,0,AxmStatusGetCmdPos,0,,,Target Position
xOutShuttleX10Actual,10,0,0,OutShuttle,X10,Actual,1,0,1,0,0,0,0,0,AxmStatusGetActPos,0,,,Current Position
yOutShuttleX10VelocityMin,10,0,1,OutShuttle,X10,VelocityMin,1,0,0,0,0,0,0,0,AxmMotSetMinVel,0,,,Minimum Velocity Set Command
yOutShuttleX10VelocityMax,10,0,1,OutShuttle,X10,VelocityMax,1,0,0,0,0,0,0,0,AxmMotSetMaxVel,0,,,Maximum Velocity Set Command
xOutShuttleX10VelocityMin,10,0,0,OutShuttle,X10,VelocityMin,1,0,1,0,0,0,0,0,AxmMotGetMinVel,0,,,Current Minimum Velocity .
xOutShuttleX10VelocityMax,10,0,0,OutShuttle,X10,VelocityMax,1,0,1,0,0,0,0,0,AxmMotSetMinVel,0,,,Current Maximum Velocity .
yOutShuttleX10Velocity,10,0,1,OutShuttle,X10,Velocity,1,0,0,0,0,0,0,0,Velocity,0,,,Move Velocity Set Command.
xOutShuttleX10Velocity,10,0,0,OutShuttle,X10,Velocity,1,0,1,0,0,0,0,0,Velocity,0,,,Current Move Velocity Value.
yOutShuttleX10Accel,10,0,1,OutShuttle,X10,Accel,1,0,0,10,0,0,0,0,Accel,0,,,Move Acceleration Set Command.
xOutShuttleX10Accel,10,0,0,OutShuttle,X10,Accel,1,0,1,10,0,0,0,0,Accel,0,,,Current Move Acceleration Value.
yOutShuttleX10Decel,10,0,1,OutShuttle,X10,Decel,1,0,0,10,0,0,0,0,Decel,0,,,Move Deceleration Set Command.
xOutShuttleX10Decel,10,0,0,OutShuttle,X10,Decel,1,0,1,10,0,0,0,0,Decel,0,,,Current Move Deceleration Value.
yOutShuttleX10HomeVelocity,10,0,1,OutShuttle,X10,HomeVelocity,1,0,0,0,0,0,0,0,AxmHomeSetVel,0,,,Home Velocity & Accel Set Command.
yOutShuttleX10HomeVel1st,10,0,1,OutShuttle,X10,HomeVel1st,1,0,0,0,0,0,0,0,HomeVel1st,0,,,Home 1st Velocity Buffer Write Only
yOutShuttleX10HomeVel2nd,10,0,1,OutShuttle,X10,HomeVel2nd,1,0,0,0,0,0,0,0,HomeVel2nd,0,,,Home 2nf Velocity Buffer  Write Only
yOutShuttleX10HomeVel3rd,10,0,1,OutShuttle,X10,HomeVel3rd,1,0,0,0,0,0,0,0,HomeVel3rd,0,,,Home 3rd Velocity Buffer  Write Only
yOutShuttleX10HomeVel4th,10,0,1,OutShuttle,X10,HomeVel4th,1,0,0,0,0,0,0,0,HomeVel4th,0,,,Home 4th Velocity Buffer  Write Only
yOutShuttleX10HomeAcc1st,10,0,1,OutShuttle,X10,HomeAcc1st,1,0,0,0,0,0,0,0,HomeAcc1st,0,,,Home 1st Acceleration Buffer  Write Only
yOutShuttleX10HomeAcc2nd,10,0,1,OutShuttle,X10,HomeAcc2nd,1,0,0,0,0,0,0,0,HomeAcc2nd,0,,,Home 2nd Acceleration Buffer  Write Only
yOutShuttleX10HomeDec1st,10,0,1,OutShuttle,X10,HomeDec1st,1,0,0,0,0,0,0,0,HomeDec1st,0,,,Home 1st Acceleration Buffer  Write Only
yOutShuttleX10HomeDec2nd,10,0,1,OutShuttle,X10,HomeDec2nd,1,0,0,0,0,0,0,0,HomeDec2nd,0,,,Home 2nd Acceleration Buffer  Write Only
xOutShuttleX10HomeVelocity,10,0,0,OutShuttle,X10,HomeVelocity,1,0,1,0,0,0,0,0,AxmHomeGetVel,0,,,Current Home Velocity & Accel Values
xOutShuttleX10HomeVel1st,10,0,0,OutShuttle,X10,HomeVel1st,1,0,1,0,0,0,0,0,HomeVel1st,0,,,Current Home 1st Velocity Value
xOutShuttleX10HomeVel2nd,10,0,0,OutShuttle,X10,HomeVel2nd,1,0,1,0,0,0,0,0,HomeVel2nd,0,,,Current Home 2nf Velocity Value
xOutShuttleX10HomeVel3rd,10,0,0,OutShuttle,X10,HomeVel3rd,1,0,1,0,0,0,0,0,HomeVel3rd,0,,,Current Home 3rd Velocity Value
xOutShuttleX10HomeVel4th,10,0,0,OutShuttle,X10,HomeVel4th,1,0,1,0,0,0,0,0,HomeVel4th,0,,,Current Home 4th Velocity Value
xOutShuttleX10HomeAcc1st,10,0,0,OutShuttle,X10,HomeAcc1st,1,0,1,0,0,0,0,0,HomeAcc1st,0,,,Current Home 1st Acceleration Value
xOutShuttleX10HomeAcc2nd,10,0,0,OutShuttle,X10,HomeAcc2nd,1,0,1,0,0,0,0,0,HomeAcc2nd,0,,,Current Home 2nd Acceleration Value
xOutShuttleX10HomeDec1st,10,0,0,OutShuttle,X10,HomeDec1st,1,0,1,0,0,0,0,0,HomeDec1st,0,,,Current Home 1st Acceleration Value
xOutShuttleX10HomeDec2nd,10,0,0,OutShuttle,X10,HomeDec2nd,1,0,1,0,0,0,0,0,HomeDec2nd,0,,,Current Home 2nd Acceleration Value
yOutShuttleX10JogVelocity,10,0,1,OutShuttle,X10,JogVelocity,1,0,0,0,0,0,0,0,AxmMoveVel,0,,,Jog Velocity Set Command (Move)
yOutShuttleX10JogAccel,10,0,1,OutShuttle,X10,JogAccel,1,0,0,0,0,0,0,0,JogAccel,0,,,Jog Acceleration Buffer
yOutShuttleX10JogDecel,10,0,1,OutShuttle,X10,JogDecel,1,0,0,0,0,0,0,0,JogDecel,0,,,Jog Deceleration Buffer
xOutShuttleX10JogVelocity,10,0,0,OutShuttle,X10,JogVelocity,1,0,1,0,0,0,0,0,JogVelocity,0,,,Current Jog Velocity Value
xOutShuttleX10JogAccel,10,0,0,OutShuttle,X10,JogAccel,1,0,1,0,0,0,0,0,JogAccel,0,,,Current Jog Acceleration Value
xOutShuttleX10JogDecel,10,0,0,OutShuttle,X10,JogDecel,1,0,1,0,0,0,0,0,JogDecel,0,,,Current Jog Deceleration Value
yOutShuttleX10JogVelocity2nd,10,0,1,OutShuttle,X10,JogVelocity2nd,1,0,0,0,0,0,0,0,AxmMoveVel,0,,,Jog Velocity Set Command (Move)
yOutShuttleX10JogAccel2nd,10,0,1,OutShuttle,X10,JogAccel2nd,1,0,0,0,0,0,0,0,JogAccel2nd,0,,,Jog Acceleration Buffer
yOutShuttleX10JogDecel2nd,10,0,1,OutShuttle,X10,JogDecel2nd,1,0,0,0,0,0,0,0,JogDecel2nd,0,,,Jog Deceleration Buffer
xOutShuttleX10JogVelocity2nd,10,0,0,OutShuttle,X10,JogVelocity2nd,1,0,1,0,0,0,0,0,JogVelocity2nd,0,,,Current Jog Velocity Value
xOutShuttleX10JogAccel2nd,10,0,0,OutShuttle,X10,JogAccel2nd,1,0,1,0,0,0,0,0,JogAccel2nd,0,,,Current Jog Acceleration Value
xOutShuttleX10JogDecel2nd,10,0,0,OutShuttle,X10,JogDecel2nd,1,0,1,0,0,0,0,0,JogDecel2nd,0,,,Current Jog Deceleration Value
xINSPECTIONX3TriggerTime,2,0,0,INSPECTION,X3,TriggerTime,1,0,1,0,0,0,0,0,TriggerTime,0,,,Trigger Set Time Level Parameter
xINSPECTIONX3TriggerStartPos,2,0,0,INSPECTION,X3,TriggerStartPos,1,0,1,0,0,0,0,0,TriggerStartPos,0,,,Trigger Set Block Parameter
xINSPECTIONX3TriggerEndPos,2,0,0,INSPECTION,X3,TriggerEndPos,1,0,1,0,0,0,0,0,TriggerEndPos,0,,,Trigger Set Block Parameter
xINSPECTIONX3TriggerPeriodPos,2,0,0,INSPECTION,X3,TriggerPeriodPos,1,0,1,0,0,0,0,0,TriggerPeriodPos,0,,,Trigger Set Block Parameter
yINSPECTIONX3TriggerTime,2,0,1,INSPECTION,X3,TriggerTime,1,0,0,0,0,0,0,0,TriggerTime,0,,,Trigger Set Time Level Parameter
yINSPECTIONX3TriggerStartPos,2,0,1,INSPECTION,X3,TriggerStartPos,1,0,0,0,0,0,0,0,TriggerStartPos,0,,,Trigger Set Block Parameter
yINSPECTIONX3TriggerEndPos,2,0,1,INSPECTION,X3,TriggerEndPos,1,0,0,0,0,0,0,0,TriggerEndPos,0,,,Trigger Set Block Parameter
yINSPECTIONX3TriggerPeriodPos,2,0,1,INSPECTION,X3,TriggerPeriodPos,1,0,0,0,0,0,0,0,TriggerPeriodPos,0,,,Trigger Set Block Parameter
yINSPECTIONX3TriggerSetTimeLevel,2,0,1,INSPECTION,X3,TriggerSetTimeLevel,1,0,0,0,0,0,0,0,AxmTriggerSetTimeLevel,0,,,Trigger Set Time Level
yINSPECTIONX3TriggerSetBlock,2,0,1,INSPECTION,X3,TriggerSetBlock,1,0,0,0,0,0,0,0,AxmTriggerSetBlock,0,,,Trigger Set Block
yINSPECTIONX3TriggerSetReset,2,0,1,INSPECTION,X3,TriggerSetReset,1,0,0,0,0,0,0,0,AxmTriggerSetReset,0,,,Trigger Set Reset
